tick,customer_ID,latitude,longitude,stickiness,random_number,current_firm,previous_firm,decision,c_deviance_propensity
17,628,34.0399,-117.1695,54,11,8,0,stay,0
17,202,34.0379,-117.575,54,44,0,6,move,0
17,445,34.4981,-117.3449,68,28,0,6,move,0
17,536,34.1022,-117.3121,36,0,8,0,move,0
17,591,34.1358,-117.6836,24,0,0,6,wait,0
17,233,33.9793,-117.6797,88,32,4,0,stay,0
17,556,34.0773,-117.4155,90,36,8,0,stay,0
17,89,33.9678,-117.5556,71,38,5,6,stay,0
17,568,34.0894,-117.7862,29,3,4,6,stay,0
17,58,33.7037,-117.0643,2,24,1,10,move,0
17,320,34.0348,-117.6618,28,41,4,6,move,0
17,561,34.0785,-117.7264,22,54,0,6,wait,0
17,90,33.9393,-117.5699,5,45,0,6,wait,0
17,612,34.1722,-117.6479,64,55,0,6,move,0
17,580,33.9581,-117.5936,61,42,0,6,move,0
17,500,33.9485,-117.2936,9,0,8,0,move,0
17,214,34.0545,-117.653,21,0,0,0,wait,0
17,70,33.8841,-117.5847,54,0,6,0,move,0
17,167,34.0078,-117.5075,14,0,0,6,wait,0
17,355,34.1595,-117.4673,9,0,6,0,move,0
17,319,34.0258,-117.5902,72,0,6,0,move,0
17,188,34.0466,-117.6012,53,0,0,0,wait,0
17,480,34.6152,-117.1701,22,52,0,0,wait,0
17,525,34.0519,-117.2669,51,52,10,8,move,0
17,557,33.9458,-117.1969,16,20,8,10,move,0
17,310,34.0375,-117.5725,78,79,5,6,move,0
17,142,34.2028,-117.3892,78,14,0,8,move,0
17,88,33.8871,-117.5314,13,0,6,0,move,0
17,604,34.1322,-117.6839,55,0,6,0,move,0
17,532,33.9275,-117.3346,29,69,6,8,move,0
17,197,34.0293,-117.4641,16,82,0,8,wait,0
17,534,34.1077,-117.2741,70,92,8,10,move,0
17,67,33.8774,-117.5754,32,0,0,0,wait,0
17,508,34.0485,-117.2082,36,0,8,0,move,0
17,503,33.9607,-117.3159,52,0,8,0,move,0
17,662,34.0843,-117.0821,11,90,10,8,move,0
17,287,34.1856,-117.5676,90,23,5,0,stay,0
17,614,34.1988,-117.651,85,0,6,0,move,0
17,332,33.9981,-117.4556,21,0,8,0,move,0
17,125,33.7645,-117.5683,75,90,6,2,move,0
17,383,34.074,-117.6141,83,0,6,0,move,0
17,544,34.0337,-117.4353,82,0,6,0,move,0
17,601,34.0894,-117.674,51,0,6,0,move,0
17,393,34.084,-117.5345,99,8,0,6,move,0
17,43,33.7261,-117.0266,34,62,1,10,move,0
17,655,34.0482,-117.1048,38,71,10,8,move,0
17,395,34.0433,-117.5111,82,0,0,6,wait,0
17,342,34.1409,-117.421,64,0,8,0,move,0
17,449,34.4766,-117.393,87,0,6,0,move,0
17,25,33.7574,-116.9547,72,70,1,10,stay,0
17,170,34.2295,-117.4214,36,0,0,6,wait,0
17,483,34.574,-117.3277,1,3,0,0,wait,0
17,74,33.7898,-117.4579,87,13,0,8,move,0
17,323,34.2017,-117.478,34,0,6,0,move,0
17,640,34.0136,-116.991,58,79,10,8,move,0
17,488,33.9936,-117.3076,85,5,8,0,stay,0
17,649,34.0088,-117.1598,88,0,0,0,wait,0
17,389,34.0241,-117.4208,92,0,0,0,wait,0
17,19,33.8214,-116.8761,27,29,10,1,move,0
17,262,34.0994,-117.6311,82,0,0,0,wait,0
17,408,33.9962,-117.4786,44,0,6,0,move,0
17,409,34.1705,-117.5545,10,0,0,0,wait,0
17,461,34.5207,-117.3932,45,73,0,6,wait,0
17,555,34.0127,-117.2763,57,49,10,8,stay,0
17,77,33.9378,-117.6786,63,0,0,0,wait,0
17,228,34.1775,-117.6761,84,20,6,0,stay,0
17,394,34.0273,-117.4769,72,0,6,0,move,0
17,597,34.0438,-117.7053,49,0,4,0,move,0
17,347,34.0943,-117.6272,70,0,0,6,wait,0
17,656,34.0436,-116.9554,40,58,8,10,move,0
17,278,34.1708,-117.5721,54,0,0,0,wait,0
17,491,34.0316,-117.4232,52,54,0,6,wait,0
17,24,33.7637,-116.99,30,97,10,1,move,0
17,398,34.134,-117.4427,53,0,0,6,wait,0
17,193,34.1497,-117.4921,56,0,0,0,wait,0
17,183,34.209,-117.3823,1,32,0,6,wait,0
17,473,34.6586,-117.2252,99,6,7,0,stay,0
17,505,34.1005,-117.1949,61,80,8,10,move,0
17,112,33.8364,-117.6293,47,47,2,6,stay,0
17,617,34.1679,-117.6822,79,63,4,6,stay,0
17,82,33.8203,-117.4782,82,0,8,0,move,0
17,588,34.0016,-117.58,34,0,0,0,wait,0
17,495,34.0916,-117.3938,33,79,0,6,wait,0
17,549,33.979,-117.283,91,69,8,0,stay,0
17,452,34.6447,-117.1647,18,31,0,0,wait,0
17,660,34.005,-117.0066,6,2,10,8,stay,0
17,79,33.8317,-117.4437,47,68,8,6,move,0
17,13,33.7735,-116.9611,63,47,1,10,stay,0
17,87,33.9253,-117.6694,3,0,0,6,wait,0
17,341,34.0143,-117.4333,67,0,0,0,wait,0
17,83,33.7831,-117.5209,70,0,0,0,wait,0
17,511,34.03,-117.4189,76,19,0,8,move,0
17,80,33.9708,-117.4997,62,54,0,6,move,0
17,133,34.0761,-117.4371,51,99,0,6,wait,0
17,249,34.0122,-117.7292,65,36,4,6,stay,0
17,373,33.9867,-117.6313,88,0,0,0,wait,0
17,271,34.0602,-117.4743,32,0,0,0,wait,0
17,130,34.1551,-117.4112,75,0,8,0,move,0
17,585,34.1665,-117.6395,21,23,6,5,move,0
17,151,34.1746,-117.3974,92,13,0,8,move,0
17,506,34.0235,-117.2991,86,56,8,0,stay,0
17,313,34.0304,-117.5273,48,12,5,6,stay,0
17,282,34.2033,-117.6,12,0,0,6,wait,0
17,162,34.1249,-117.4465,95,39,3,0,stay,0
17,248,34.1193,-117.6831,19,0,0,0,wait,0
17,454,34.622,-117.3642,10,0,7,0,move,0
17,135,34.028,-117.5359,50,0,0,0,wait,0
17,116,33.7621,-117.6005,93,55,2,0,stay,0
17,76,33.7587,-117.4637,33,17,2,8,stay,0
17,237,34.0082,-117.5372,55,30,5,6,stay,0
17,196,34.1556,-117.4093,1,0,6,0,move,0
17,418,34.5737,-117.2298,42,52,0,0,wait,0
17,513,34.0404,-117.2961,52,0,0,8,wait,0
17,518,34.0272,-117.3429,27,0,8,0,move,0
17,547,34.0514,-117.2631,52,33,10,8,stay,0
17,302,34.1233,-117.4628,83,0,0,6,wait,0
17,131,34.0626,-117.4303,73,65,8,0,stay,0
17,336,34.0801,-117.6019,44,89,5,6,move,0
17,321,34.0968,-117.6429,87,24,5,0,stay,0
17,165,34.1359,-117.5398,35,0,0,0,wait,0
17,29,33.73,-116.9614,100,52,1,0,stay,0
17,501,33.979,-117.3076,51,0,8,0,move,0
17,144,34.0815,-117.5325,43,0,6,0,move,0
17,284,34.0431,-117.6387,32,0,0,0,wait,0
17,314,34.1672,-117.6516,22,0,0,0,wait,0
17,403,34.0527,-117.4554,95,0,0,0,wait,0
17,61,33.8633,-116.9378,4,78,10,1,move,0
17,114,33.8714,-117.5571,59,0,0,0,wait,0
17,496,34.1229,-117.3411,61,0,0,0,wait,0
17,460,34.4202,-117.3274,79,16,8,7,stay,0
17,546,34.0517,-117.397,34,0,0,0,wait,0
17,33,33.7858,-116.9876,24,91,10,1,move,0
17,647,34.0783,-117.0335,99,35,10,0,stay,0
17,220,33.9725,-117.7549,69,0,4,0,move,0
17,653,34.0423,-117.179,80,0,0,0,wait,0
17,365,34.1871,-117.6111,82,0,0,6,wait,0
17,111,33.8876,-117.6224,79,28,2,6,stay,0
17,481,34.4795,-117.307,57,9,8,7,stay,0
17,410,34.1529,-117.5186,42,0,0,6,wait,0
17,594,34.0891,-117.7924,23,23,4,6,stay,0
17,478,34.538,-117.1999,88,49,7,8,stay,0
17,329,34.1921,-117.6224,59,0,0,0,wait,0
17,541,33.923,-117.3152,43,0,8,0,move,0
17,469,34.4339,-117.3556,31,0,7,0,move,0
17,173,34.1473,-117.4907,57,96,0,6,wait,0
17,484,34.514,-117.2629,95,43,7,0,stay,0
17,153,34.1811,-117.5054,3,44,3,6,move,0
17,627,33.9895,-116.9747,19,2,8,10,stay,0
17,4,33.6657,-116.9822,66,59,1,10,stay,0
17,85,33.8144,-117.5727,18,26,0,6,wait,0
17,524,33.9411,-117.2216,62,0,0,8,wait,0
17,91,33.8847,-117.453,30,0,6,0,move,0
17,163,34.2308,-117.5385,15,69,0,6,wait,0
17,120,33.9119,-117.6625,24,1,4,6,stay,0
17,11,33.63,-116.9826,93,7,1,0,stay,0
17,492,33.9973,-117.2397,71,57,8,10,stay,0
17,221,34.1372,-117.6411,43,53,5,6,move,0
17,257,34.1555,-117.5973,64,54,5,6,stay,0
17,368,34.0031,-117.5535,91,0,6,0,move,0
17,239,34.018,-117.5334,77,0,0,6,wait,0
17,22,33.7423,-117.0272,27,10,10,1,stay,0
17,205,34.0096,-117.6988,91,67,4,0,stay,0
17,208,34.0827,-117.5973,74,26,5,6,stay,0
17,269,34.158,-117.7285,88,0,0,0,wait,0
17,294,34.0961,-117.5641,73,0,0,6,wait,0
17,593,34.0785,-117.7177,15,79,4,6,move,0
17,464,34.5085,-117.2569,85,0,8,0,move,0
17,468,34.6352,-117.3275,37,0,7,0,move,0
17,333,33.9909,-117.4293,38,0,8,0,move,0
17,206,34.1355,-117.7588,44,70,4,6,move,0
17,246,34.0147,-117.5441,0,57,0,6,wait,0
17,450,34.4858,-117.3846,31,0,0,0,wait,0
17,224,33.9505,-117.6744,91,80,4,0,stay,0
17,487,34.02,-117.4353,2,96,0,6,wait,0
17,370,33.9938,-117.4496,74,71,8,0,stay,0
17,467,34.636,-117.3151,72,71,7,0,stay,0
17,426,34.4597,-117.2142,56,47,8,7,stay,0
17,301,34.2143,-117.6285,83,0,0,6,wait,0
17,150,34.1328,-117.5383,11,0,0,6,wait,0
17,73,33.8163,-117.4498,43,70,8,6,move,0
17,412,34.6361,-117.2202,80,0,7,0,move,0
17,279,34.0545,-117.4401,41,0,8,0,move,0
17,437,34.5898,-117.3436,91,6,7,0,stay,0
17,554,34.1457,-117.2702,63,51,10,8,stay,0
17,311,34.1223,-117.5128,68,0,0,6,wait,0
17,277,34.0752,-117.4636,89,0,6,0,move,0
17,550,34.1128,-117.2334,26,55,10,8,move,0
17,624,34.1791,-117.7225,30,0,0,6,wait,0
17,621,34.1118,-117.6138,100,96,10,0,stay,0
18,249,34.0122,-117.7292,65,39,4,6,stay,0
18,624,34.1791,-117.7225,30,0,0,0,wait,0
18,44,33.6399,-116.8877,84,57,10,1,stay,0
18,605,34.1822,-117.6065,56,72,5,6,move,0
18,565,34.0662,-117.6174,48,0,0,6,wait,0
18,305,34.0932,-117.6398,74,0,6,0,move,0
18,15,33.6599,-117.0275,66,60,10,1,stay,0
18,456,34.6488,-117.3873,93,67,7,0,stay,0
18,515,34.1405,-117.2803,5,50,0,8,wait,0
18,196,34.1556,-117.4093,1,5,8,6,move,0
18,327,34.0689,-117.5761,93,0,6,0,move,0
18,469,34.4339,-117.3556,31,75,0,6,wait,0
18,46,33.8567,-116.9604,2,9,10,1,move,0
18,35,33.723,-116.8929,48,61,10,1,move,0
18,72,33.8056,-117.5736,64,0,2,0,move,0
18,383,34.074,-117.6141,83,31,0,6,move,0
18,526,33.9273,-117.3922,76,0,0,0,wait,0
18,121,33.8519,-117.5197,48,74,0,6,wait,0
18,111,33.8876,-117.6224,79,13,2,6,stay,0
18,70,33.8841,-117.5847,54,19,0,6,move,0
18,206,34.1355,-117.7588,44,40,4,6,stay,0
18,199,34.1064,-117.3918,100,84,3,0,stay,0
18,27,33.6504,-117.0944,8,15,1,10,move,0
18,610,34.0865,-117.7933,82,39,4,0,stay,0
18,375,34.0137,-117.497,57,0,0,0,wait,0
18,43,33.7261,-117.0266,34,78,10,1,move,0
18,438,34.5888,-117.1527,65,57,7,0,stay,0
18,228,34.1775,-117.6761,84,57,0,6,move,0
18,323,34.2017,-117.478,34,38,3,6,move,0
18,222,34.0582,-117.6291,20,0,0,0,wait,0
18,306,34.2059,-117.624,44,0,6,0,move,0
18,32,33.6865,-116.9174,52,43,10,1,stay,0
18,155,34.0288,-117.6125,42,16,0,6,move,0
18,181,34.2075,-117.5141,55,0,0,0,wait,0
18,633,33.9473,-117.0526,77,16,10,0,stay,0
18,45,33.669,-116.8689,82,32,10,1,stay,0
18,129,33.9672,-117.4933,15,0,6,0,move,0
18,536,34.1022,-117.3121,36,11,8,0,stay,0
18,554,34.1457,-117.2702,63,59,10,8,stay,0
18,236,34.1623,-117.7108,79,97,4,6,move,0
18,319,34.0258,-117.5902,72,33,6,0,stay,0
18,498,34.0157,-117.306,100,60,8,0,stay,0
18,238,34.1122,-117.7242,37,0,4,0,move,0
18,564,34.0576,-117.614,36,78,0,6,wait,0
18,609,33.9786,-117.7655,18,0,4,0,move,0
18,168,34.0174,-117.4728,48,90,8,6,move,0
18,585,34.1665,-117.6395,21,1,0,6,move,0
18,127,33.8377,-117.6579,78,3,2,4,stay,0
18,90,33.9393,-117.5699,5,0,6,0,move,0
18,372,34.1684,-117.4704,22,0,0,6,wait,0
18,152,34.2345,-117.5217,89,67,0,6,move,0
18,89,33.9678,-117.5556,71,19,5,6,stay,0
18,640,34.0136,-116.991,58,90,0,8,wait,0
18,183,34.209,-117.3823,1,0,0,0,wait,0
18,293,34.1351,-117.6236,25,29,5,6,move,0
18,223,33.9714,-117.6306,60,0,6,0,move,0
18,508,34.0485,-117.2082,36,84,10,8,move,0
18,391,34.2011,-117.6035,74,65,5,6,stay,0
18,286,34.005,-117.4246,63,56,8,0,stay,0
18,639,33.8969,-116.9642,42,0,10,0,move,0
18,370,33.9938,-117.4496,74,51,0,8,move,0
18,463,34.5202,-117.279,33,76,3,7,move,0
18,453,34.46,-117.1477,27,25,8,7,stay,0
18,637,33.9612,-117.0152,73,47,8,0,stay,0
18,157,34.1236,-117.5519,57,0,0,6,wait,0
18,573,33.9889,-117.6725,12,49,0,6,wait,0
18,457,34.5398,-117.3225,67,3,7,3,stay,0
18,411,33.9883,-117.4567,18,92,6,8,move,0
18,99,33.9526,-117.6526,60,8,6,0,stay,0
18,17,33.6785,-116.8776,48,88,1,10,move,0
18,284,34.0431,-117.6387,32,0,0,6,wait,0
18,506,34.0235,-117.2991,86,14,8,0,stay,0
18,636,33.9939,-117.045,2,13,8,10,move,0
18,167,34.0078,-117.5075,14,0,0,0,wait,0
18,160,34.0496,-117.4757,33,0,8,0,move,0
18,501,33.979,-117.3076,51,34,8,0,stay,0
18,416,34.476,-117.2667,79,98,7,8,move,0
18,422,34.4762,-117.2916,87,0,0,0,wait,0
18,338,34.0553,-117.5462,95,0,0,0,wait,0
18,369,34.0998,-117.6301,2,0,0,0,wait,0
18,484,34.514,-117.2629,95,80,7,0,stay,0
18,267,34.0193,-117.5492,59,0,0,0,wait,0
18,287,34.1856,-117.5676,90,30,5,0,stay,0
18,599,34.0699,-117.6776,85,55,4,6,stay,0
18,528,34.0488,-117.2228,17,89,0,8,wait,0
18,59,33.6831,-116.956,25,48,1,10,move,0
18,280,34.0873,-117.6204,1,0,0,0,wait,0
18,98,33.7945,-117.6349,14,28,0,6,wait,0
18,646,34.1233,-117.0262,4,0,8,0,move,0
18,156,34.0831,-117.5482,32,0,0,6,wait,0
18,555,34.0127,-117.2763,57,8,10,8,stay,0
18,140,34.2299,-117.56,71,63,0,6,move,0
18,177,34.0359,-117.5128,89,0,0,0,wait,0
18,150,34.1328,-117.5383,11,0,0,0,wait,0
18,93,33.9697,-117.4467,34,55,0,6,wait,0
18,163,34.2308,-117.5385,15,0,0,0,wait,0
18,256,34.063,-117.7038,32,98,0,6,wait,0
18,247,34.0527,-117.6448,4,19,0,6,wait,0
18,472,34.4716,-117.2612,91,79,7,0,stay,0
18,285,34.0885,-117.5451,51,0,0,0,wait,0
18,588,34.0016,-117.58,34,0,0,6,wait,0
18,476,34.4388,-117.3035,98,27,7,0,stay,0
18,324,34.0084,-117.5282,51,72,0,6,wait,0
18,371,33.9882,-117.4565,100,19,0,8,move,0
18,381,33.994,-117.453,74,0,8,0,move,0
18,204,33.9596,-117.7356,90,18,4,0,stay,0
18,584,34.1816,-117.7664,0,0,4,0,move,0
18,14,33.6406,-117.0537,46,82,1,10,move,0
18,390,34.1423,-117.5426,34,0,0,6,wait,0
18,592,34.0924,-117.6392,51,43,5,6,stay,0
18,30,33.8677,-116.9749,5,59,8,10,move,0
18,627,33.9895,-116.9747,19,25,10,8,move,0
18,297,34.0285,-117.6097,88,0,6,0,move,0
18,608,34.092,-117.6829,77,6,0,6,move,0
18,336,34.0801,-117.6019,44,43,5,6,stay,0
18,557,33.9458,-117.1969,16,51,10,8,move,0
18,401,34.1666,-117.6093,45,0,0,0,wait,0
18,19,33.8214,-116.8761,27,71,1,10,move,0
18,413,34.4989,-117.2056,75,0,0,0,wait,0
18,376,34.1923,-117.6438,65,25,6,0,stay,0
18,193,34.1497,-117.4921,56,0,0,6,wait,0
18,583,34.0087,-117.6169,57,41,5,6,stay,0
18,330,33.9945,-117.6333,36,0,6,0,move,0
18,436,34.4909,-117.3653,25,95,0,6,wait,0
18,429,34.5311,-117.1999,14,0,7,0,move,0
18,237,34.0082,-117.5372,55,99,0,6,wait,0
18,31,33.7908,-117.0862,72,36,10,8,stay,0
18,412,34.6361,-117.2202,80,91,0,0,wait,0
18,596,34.0042,-117.8107,9,96,4,6,move,0
18,135,34.028,-117.5359,50,0,0,6,wait,0
18,347,34.0943,-117.6272,70,0,0,0,wait,0
18,595,34.0003,-117.7884,76,0,0,0,wait,0
18,103,33.8485,-117.6607,39,37,4,2,stay,0
18,158,34.2087,-117.4734,89,80,3,6,stay,0
18,307,34.1539,-117.484,39,84,3,6,move,0
18,394,34.0273,-117.4769,72,58,6,0,stay,0
18,80,33.9708,-117.4997,62,0,6,0,move,0
18,562,33.9876,-117.6539,69,6,4,6,stay,0
18,499,33.9632,-117.37,20,0,0,0,wait,0
18,661,34.1039,-117.0584,61,79,10,8,move,0
18,37,33.7365,-116.9602,65,78,10,1,move,0
18,604,34.1322,-117.6839,55,31,0,6,move,0
18,427,34.6569,-117.2931,75,59,7,0,stay,0
18,54,33.6983,-116.9961,46,80,10,1,move,0
18,607,34.1854,-117.7377,21,0,6,0,move,0
18,28,33.6785,-117.0615,79,2,1,10,stay,0
18,334,34.1449,-117.4522,13,0,0,0,wait,0
18,566,34.1119,-117.7024,48,0,0,6,wait,0
18,25,33.7574,-116.9547,72,73,10,1,move,0
18,606,34.032,-117.6627,64,0,0,0,wait,0
18,579,34.0398,-117.7023,100,7,9,0,stay,0
18,432,34.5703,-117.1944,16,0,7,0,move,0
18,278,34.1708,-117.5721,54,0,0,6,wait,0
18,530,34.1534,-117.3157,90,0,8,0,move,0
18,73,33.8163,-117.4498,43,38,0,8,move,0
18,153,34.1811,-117.5054,3,54,6,3,move,0
18,518,34.0272,-117.3429,27,56,0,6,wait,0
18,533,33.9911,-117.2079,81,85,0,8,wait,0
18,251,34.1695,-117.534,66,63,3,6,stay,0
18,313,34.0304,-117.5273,48,1,5,6,stay,0
18,524,33.9411,-117.2216,62,0,8,0,move,0
18,618,34.0779,-117.5797,60,0,0,6,wait,0
18,146,33.9969,-117.6094,66,47,4,6,stay,0
18,154,34.1767,-117.6006,76,0,0,6,wait,0
18,248,34.1193,-117.6831,19,0,0,6,wait,0
18,142,34.2028,-117.3892,78,0,8,0,move,0
18,190,34.0082,-117.3643,18,0,8,0,move,0
18,194,34.2122,-117.543,24,69,5,6,move,0
18,364,34.2312,-117.584,78,0,0,6,wait,0
18,173,34.1473,-117.4907,57,0,0,0,wait,0
18,258,34.0057,-117.5554,24,0,6,0,move,0
18,288,34.1629,-117.487,87,53,0,6,move,0
18,295,34.1057,-117.5614,22,29,5,6,move,0
18,462,34.5025,-117.363,4,60,6,7,move,0
18,475,34.5437,-117.3265,65,37,7,3,stay,0
18,312,34.0627,-117.422,35,0,8,0,move,0
18,402,34.22,-117.6194,46,0,6,0,move,0
18,3,33.6279,-116.9642,60,98,1,10,move,0
18,314,34.1672,-117.6516,22,0,0,6,wait,0
18,310,34.0375,-117.5725,78,84,0,6,wait,0
18,389,34.0241,-117.4208,92,0,0,8,wait,0
18,380,34.065,-117.5828,9,0,0,6,wait,0
18,662,34.0843,-117.0821,11,65,0,8,wait,0
18,119,33.8162,-117.4799,11,94,2,8,move,0
18,270,34.1689,-117.449,45,0,8,0,move,0
18,298,34.1017,-117.5228,4,0,6,0,move,0
18,254,33.9854,-117.74,27,42,6,4,move,0
18,23,33.8645,-116.9794,8,7,10,8,stay,0
18,441,34.5081,-117.1581,53,0,7,0,move,0
18,430,34.428,-117.3816,39,50,0,6,wait,0
18,126,33.8782,-117.4549,99,18,2,0,stay,0
18,348,34.0281,-117.5398,32,4,0,6,move,0
18,219,34.0434,-117.5515,33,0,0,0,wait,0
18,88,33.8871,-117.5314,13,80,0,8,wait,0
18,471,34.5408,-117.1557,89,81,7,0,stay,0
18,133,34.0761,-117.4371,51,0,6,0,move,0
18,289,34.0007,-117.476,21,0,0,6,wait,0
18,84,33.9207,-117.4904,8,0,0,6,wait,0
18,255,34.066,-117.5942,14,0,0,0,wait,0
18,384,34.0853,-117.6018,16,71,5,6,move,0
18,379,34.2291,-117.6612,38,0,0,0,wait,0
18,660,34.005,-117.0066,6,16,8,10,move,0
18,587,34.0352,-117.7124,75,0,6,0,move,0
18,617,34.1679,-117.6822,79,64,4,6,stay,0
18,8,33.68,-116.9031,48,17,1,10,stay,0
18,405,34.2079,-117.6234,0,77,0,6,wait,0
18,244,34.1345,-117.5973,43,0,0,6,wait,0
18,635,34.1175,-117.0117,46,32,10,0,stay,0
18,549,33.979,-117.283,91,12,8,0,stay,0
18,225,34.0779,-117.6931,93,0,0,0,wait,0
18,434,34.6104,-117.2547,43,14,7,0,stay,0
18,611,34.0131,-117.737,2,64,4,6,move,0
18,395,34.0433,-117.5111,82,0,0,0,wait,0
18,262,34.0994,-117.6311,82,0,0,6,wait,0
18,9,33.7761,-117.0754,70,62,10,0,stay,0
18,591,34.1358,-117.6836,24,0,6,0,move,0
18,50,33.7309,-116.9557,31,99,10,1,move,0
18,521,34.1297,-117.1909,43,0,0,0,wait,0
18,101,33.8753,-117.5841,49,5,0,6,move,0
18,454,34.622,-117.3642,10,4,7,0,stay,0
18,615,34.0091,-117.5672,4,0,0,6,wait,0
18,492,33.9973,-117.2397,71,22,0,8,move,0
18,62,33.9787,-117.4881,17,0,0,0,wait,0
18,232,34.1351,-117.7382,55,24,6,4,stay,0
18,250,33.9772,-117.5316,93,0,0,6,wait,0
18,299,34.2063,-117.6644,27,57,5,6,move,0
18,594,34.0891,-117.7924,23,31,0,6,wait,0
18,100,33.7384,-117.6646,28,35,4,2,move,0
18,543,34.1096,-117.3081,40,0,8,0,move,0
18,598,34.0729,-117.7025,81,42,0,6,move,0
18,655,34.0482,-117.1048,38,10,10,8,stay,0
18,211,34.0607,-117.6906,15,0,6,0,move,0
18,445,34.4981,-117.3449,68,0,0,0,wait,0
18,431,34.6144,-117.2264,74,81,0,0,wait,0
18,626,33.9815,-116.998,28,0,10,0,move,0
18,6,33.677,-116.937,26,44,10,1,move,0
18,580,33.9581,-117.5936,61,0,6,0,move,0
18,448,34.4314,-117.2061,15,78,8,7,move,0
18,268,33.9698,-117.545,66,81,5,6,move,0
18,339,34.1626,-117.5665,71,0,0,0,wait,0
18,21,33.8529,-116.9461,40,49,10,1,move,0
18,55,33.7201,-116.9814,81,30,10,1,stay,0
18,507,34.0065,-117.3783,45,0,6,0,move,0
18,198,34.0192,-117.4844,92,0,0,6,wait,0
18,69,33.86,-117.5882,49,97,0,6,wait,0
18,240,34.0192,-117.7724,100,35,4,0,stay,0
18,208,34.0827,-117.5973,74,12,5,6,stay,0
18,493,34.1207,-117.3178,100,0,8,0,move,0
18,75,33.9383,-117.5611,34,0,0,6,wait,0
18,162,34.1249,-117.4465,95,36,3,0,stay,0
18,489,34.1342,-117.3495,55,44,8,0,stay,0
18,116,33.7621,-117.6005,93,0,2,0,stay,0
18,82,33.8203,-117.4782,82,16,8,0,stay,0
18,151,34.1746,-117.3974,92,0,8,0,move,0
18,388,34.1299,-117.5184,15,25,0,6,wait,0
18,296,34.0448,-117.5663,77,0,6,0,move,0
18,576,34.0681,-117.7582,26,0,0,0,wait,0
18,233,33.9793,-117.6797,88,35,4,0,stay,0
18,303,34.1226,-117.493,8,0,6,0,move,0
18,417,34.6473,-117.3447,30,7,7,0,stay,0
18,18,33.8306,-116.8959,21,75,10,1,move,0
18,616,34.1333,-117.8062,7,93,4,6,move,0
18,367,34.1282,-117.5695,0,0,0,6,wait,0
18,337,34.1184,-117.4633,23,30,8,6,move,0
18,623,34.0322,-117.705,67,6,4,0,stay,0
18,443,34.546,-117.166,36,61,0,0,wait,0
18,1,33.7797,-117.0363,81,81,10,1,stay,0
18,477,34.5219,-117.3762,98,20,8,0,stay,0
18,242,34.1341,-117.7154,8,11,4,6,move,0
18,342,34.1409,-117.421,64,25,0,8,move,0
18,166,34.0628,-117.5103,42,0,0,0,wait,0
18,504,33.9923,-117.2353,15,30,8,10,move,0
18,253,34.0112,-117.6307,63,0,0,0,wait,0
18,105,33.9682,-117.5612,53,0,0,0,wait,0
18,373,33.9867,-117.6313,88,0,0,6,wait,0
18,350,34.2249,-117.4968,81,0,0,0,wait,0
18,612,34.1722,-117.6479,64,0,0,0,wait,0
18,452,34.6447,-117.1647,18,0,7,0,move,0
18,420,34.6058,-117.2045,4,0,7,0,move,0
18,210,33.9508,-117.6165,26,0,0,6,wait,0
18,104,33.7566,-117.6881,91,6,2,0,stay,0
18,340,34.207,-117.5139,80,0,0,0,wait,0
18,397,34.0374,-117.4827,66,0,6,0,move,0
18,331,34.2134,-117.4495,19,0,0,0,wait,0
18,496,34.1229,-117.3411,61,0,0,8,wait,0
18,458,34.5557,-117.3626,82,25,3,7,stay,0
18,67,33.8774,-117.5754,32,0,6,0,move,0
18,61,33.8633,-116.9378,4,85,1,10,move,0
18,634,34.0429,-117,73,32,10,0,stay,0
18,478,34.538,-117.1999,88,45,7,8,stay,0
18,272,34.1378,-117.5733,78,0,0,6,wait,0
18,192,34.0788,-117.4906,74,50,3,6,stay,0
18,128,33.9293,-117.535,66,1,6,0,stay,0
18,497,34.1088,-117.4008,41,0,0,0,wait,0
18,326,34.1589,-117.6353,38,78,0,6,wait,0
18,139,34.0126,-117.6105,28,0,0,0,wait,0
18,48,33.8646,-116.9567,49,5,10,1,stay,0
18,212,33.9804,-117.5532,64,0,0,0,wait,0
18,368,34.0031,-117.5535,91,49,6,0,stay,0
18,179,34.1331,-117.5725,58,0,6,0,move,0
18,542,34.0278,-117.3588,97,39,9,0,stay,0
18,581,34.1235,-117.6856,73,0,0,0,wait,0
18,377,34.0849,-117.5497,79,62,0,6,move,0
18,437,34.5898,-117.3436,91,73,7,0,stay,0
18,578,34.0633,-117.7339,44,0,0,0,wait,0
18,435,34.5928,-117.2639,55,0,7,0,move,0
18,132,34.1893,-117.4066,1,0,6,0,move,0
18,281,34.1962,-117.5109,38,0,0,0,wait,0
18,403,34.0527,-117.4554,95,0,0,6,wait,0
18,423,34.4794,-117.2321,22,35,7,8,move,0
18,264,34.1574,-117.7172,76,0,0,0,wait,0
18,197,34.0293,-117.4641,16,0,8,0,move,0
18,123,33.7953,-117.5011,57,0,2,0,move,0
18,292,34.0366,-117.6194,73,0,0,6,wait,0
18,560,34.1458,-117.1958,72,96,0,8,wait,0
18,169,34.1368,-117.3776,37,85,6,8,move,0
18,572,34.155,-117.608,27,0,0,6,wait,0
18,108,33.9723,-117.6028,43,32,4,6,stay,0
18,161,34.0386,-117.477,98,98,3,0,stay,0
