tick,customer_ID,latitude,longitude,stickiness,random_number,current_firm,previous_firm,decision,c_deviance_propensity
5,409,34.1705,-117.5545,10,0,6,0,move,0
5,378,34.0487,-117.422,19,61,8,6,move,0
5,37,33.7365,-116.9602,65,31,10,1,stay,0
5,598,34.0729,-117.7025,81,0,6,0,move,0
5,531,34.0782,-117.234,74,0,0,0,wait,0
5,107,33.9647,-117.495,21,48,8,6,move,0
5,604,34.1322,-117.6839,55,21,0,6,move,0
5,111,33.8876,-117.6224,79,43,0,6,move,0
5,385,34.2049,-117.519,56,0,6,0,move,0
5,619,34.1172,-117.7404,70,79,0,6,wait,0
5,14,33.6406,-117.0537,46,1,1,0,stay,0
5,184,34.0469,-117.5991,15,0,0,6,wait,0
5,276,34.0192,-117.5949,32,0,0,0,wait,0
5,232,34.1351,-117.7382,55,18,4,0,stay,0
5,269,34.158,-117.7285,88,88,4,0,stay,0
5,191,34.1558,-117.5621,26,0,0,6,wait,0
5,198,34.0192,-117.4844,92,21,3,0,stay,0
5,569,34.1472,-117.7309,17,22,0,6,wait,0
5,103,33.8485,-117.6607,39,98,4,2,move,0
5,121,33.8519,-117.5197,48,0,0,6,wait,0
5,277,34.0752,-117.4636,89,8,5,0,stay,0
5,556,34.0773,-117.4155,90,77,9,0,stay,0
5,627,33.9895,-116.9747,19,15,8,0,stay,0
5,265,33.9888,-117.6038,65,0,0,6,wait,0
5,365,34.1871,-117.6111,82,0,0,6,wait,0
5,132,34.1893,-117.4066,1,0,6,0,move,0
5,16,33.7197,-117.1116,0,31,10,8,move,0
5,357,34.1094,-117.4427,21,7,8,6,stay,0
5,296,34.0448,-117.5663,77,6,5,0,stay,0
5,315,34.2065,-117.6657,88,0,6,0,move,0
5,72,33.8056,-117.5736,64,71,6,2,move,0
5,515,34.1405,-117.2803,5,0,8,0,move,0
5,463,34.5202,-117.279,33,88,7,3,move,0
5,434,34.6104,-117.2547,43,0,7,0,move,0
5,137,34.0738,-117.4518,82,21,2,0,stay,0
5,653,34.0423,-117.179,80,69,10,0,stay,0
5,212,33.9804,-117.5532,64,0,0,0,wait,0
5,537,34.1284,-117.2113,2,13,10,8,move,0
5,181,34.2075,-117.5141,55,0,6,0,move,0
5,527,34.0393,-117.4083,63,0,8,0,move,0
5,471,34.5408,-117.1557,89,29,7,0,stay,0
5,521,34.1297,-117.1909,43,33,10,8,stay,0
5,580,33.9581,-117.5936,61,0,0,0,wait,0
5,429,34.5311,-117.1999,14,0,7,0,move,0
5,550,34.1128,-117.2334,26,71,10,8,move,0
5,204,33.9596,-117.7356,90,59,3,0,stay,0
5,116,33.7621,-117.6005,93,97,0,6,wait,0
5,664,33.9314,-117.0722,62,0,8,0,move,0
5,661,34.1039,-117.0584,61,17,10,0,stay,0
5,449,34.4766,-117.393,87,36,7,0,stay,0
5,595,34.0003,-117.7884,76,87,6,4,move,0
5,34,33.6522,-116.9155,45,23,0,10,move,0
5,512,34.1302,-117.2749,14,0,0,8,wait,0
5,389,34.0241,-117.4208,92,9,0,8,move,0
5,431,34.6144,-117.2264,74,92,0,0,wait,0
5,617,34.1679,-117.6822,79,0,0,6,wait,0
5,412,34.6361,-117.2202,80,9,7,0,stay,0
5,157,34.1236,-117.5519,57,0,6,0,move,0
5,534,34.1077,-117.2741,70,26,0,8,move,0
5,542,34.0278,-117.3588,97,82,8,0,stay,0
5,421,34.4747,-117.1819,22,92,8,7,move,0
5,61,33.8633,-116.9378,4,91,1,10,move,0
5,388,34.1299,-117.5184,15,72,0,6,wait,0
5,585,34.1665,-117.6395,21,11,6,0,stay,0
5,599,34.0699,-117.6776,85,0,0,0,wait,0
5,660,34.005,-117.0066,6,96,10,8,move,0
5,425,34.5193,-117.2745,66,68,7,3,move,0
5,335,34.2115,-117.5763,42,0,6,0,move,0
5,631,33.921,-116.9742,63,0,10,0,move,0
5,601,34.0894,-117.674,51,2,0,6,move,0
5,591,34.1358,-117.6836,24,47,4,6,move,0
5,288,34.1629,-117.487,87,0,0,6,wait,0
5,294,34.0961,-117.5641,73,0,0,6,wait,0
5,197,34.0293,-117.4641,16,0,0,6,wait,0
5,96,33.8355,-117.6038,47,0,0,0,wait,0
5,60,33.8169,-117.0748,37,60,10,8,move,0
5,614,34.1988,-117.651,85,80,10,0,stay,0
5,557,33.9458,-117.1969,16,0,8,0,move,0
5,30,33.8677,-116.9749,5,82,8,10,move,0
5,306,34.2059,-117.624,44,55,5,6,move,0
5,5,33.7985,-116.8695,91,61,1,0,stay,0
5,523,33.9715,-117.3781,64,27,0,6,move,0
5,618,34.0779,-117.5797,60,73,0,6,wait,0
5,524,33.9411,-117.2216,62,23,8,0,stay,0
5,29,33.73,-116.9614,100,51,1,0,stay,0
5,480,34.6152,-117.1701,22,52,0,0,wait,0
5,495,34.0916,-117.3938,33,0,0,0,wait,0
5,626,33.9815,-116.998,28,0,8,0,move,0
5,630,34.0867,-117.0843,61,4,8,0,stay,0
5,268,33.9698,-117.545,66,62,5,6,stay,0
5,565,34.0662,-117.6174,48,0,0,0,wait,0
5,625,34.1366,-117.6409,85,34,10,0,stay,0
5,192,34.0788,-117.4906,74,2,3,0,stay,0
5,348,34.0281,-117.5398,32,75,0,6,wait,0
5,356,34.1925,-117.5446,97,58,0,6,move,0
5,260,33.9558,-117.7245,26,0,4,0,move,0
5,110,33.8021,-117.5697,80,42,2,0,stay,0
5,640,34.0136,-116.991,58,0,8,0,move,0
5,553,34.0979,-117.213,87,61,8,9,stay,0
5,108,33.9723,-117.6028,43,91,0,6,wait,0
5,12,33.7966,-117.0873,22,60,10,8,move,0
5,643,33.9664,-117.1114,63,44,10,8,stay,0
5,283,34.0726,-117.4739,34,0,0,6,wait,0
5,320,34.0348,-117.6618,28,0,6,0,move,0
5,390,34.1423,-117.5426,34,83,3,6,move,0
5,563,34.0258,-117.6039,64,0,0,0,wait,0
5,441,34.5081,-117.1581,53,28,7,0,stay,0
5,492,33.9973,-117.2397,71,20,10,8,stay,0
5,20,33.6543,-117.0028,55,50,1,10,stay,0
5,391,34.2011,-117.6035,74,90,5,6,move,0
5,140,34.2299,-117.56,71,69,5,6,stay,0
5,426,34.4597,-117.2142,56,54,7,0,stay,0
5,346,34.0798,-117.4828,57,75,6,3,move,0
5,100,33.7384,-117.6646,28,45,4,2,move,0
5,42,33.6535,-117.0892,98,82,1,0,stay,0
5,200,34.0908,-117.6164,56,0,0,0,wait,0
5,49,33.679,-117.046,30,21,1,10,stay,0
5,266,33.9506,-117.6575,59,0,0,0,wait,0
5,578,34.0633,-117.7339,44,0,4,0,move,0
5,249,34.0122,-117.7292,65,33,6,4,stay,0
5,99,33.9526,-117.6526,60,54,2,0,stay,0
5,4,33.6657,-116.9822,66,20,10,1,stay,0
5,354,34.0186,-117.4643,52,0,0,6,wait,0
5,443,34.546,-117.166,36,0,7,0,move,0
5,240,34.0192,-117.7724,100,84,4,0,stay,0
5,125,33.7645,-117.5683,75,16,2,0,stay,0
5,223,33.9714,-117.6306,60,0,0,6,wait,0
5,363,34.0075,-117.4774,10,0,0,6,wait,0
5,336,34.0801,-117.6019,44,97,0,6,wait,0
5,518,34.0272,-117.3429,27,0,0,0,wait,0
5,35,33.723,-116.8929,48,45,10,1,stay,0
5,303,34.1226,-117.493,8,0,0,0,wait,0
5,285,34.0885,-117.5451,51,11,3,6,stay,0
5,628,34.0399,-117.1695,54,5,0,8,move,0
5,1,33.7797,-117.0363,81,29,1,0,stay,0
5,646,34.1233,-117.0262,4,54,10,8,move,0
5,120,33.9119,-117.6625,24,0,0,6,wait,0
5,607,34.1854,-117.7377,21,0,6,0,move,0
5,404,34.1474,-117.5786,97,26,7,0,stay,0
5,662,34.0843,-117.0821,11,99,10,8,move,0
5,310,34.0375,-117.5725,78,0,0,0,wait,0
5,331,34.2134,-117.4495,19,0,0,0,wait,0
5,588,34.0016,-117.58,34,0,0,0,wait,0
5,418,34.5737,-117.2298,42,38,7,0,stay,0
5,535,34.1201,-117.351,82,53,9,0,stay,0
5,430,34.428,-117.3816,39,0,0,0,wait,0
5,659,33.9554,-117.1504,100,88,10,0,stay,0
5,411,33.9883,-117.4567,18,69,0,8,wait,0
5,396,34.2314,-117.4252,3,84,8,6,move,0
5,67,33.8774,-117.5754,32,0,0,0,wait,0
5,435,34.5928,-117.2639,55,62,0,0,wait,0
5,6,33.677,-116.937,26,17,1,10,stay,0
5,406,34.031,-117.4334,46,0,8,0,move,0
5,209,34.1546,-117.6337,64,0,0,0,wait,0
5,104,33.7566,-117.6881,91,39,2,0,stay,0
5,504,33.9923,-117.2353,15,90,10,8,move,0
5,329,34.1921,-117.6224,59,0,0,6,wait,0
5,86,33.7917,-117.5184,64,67,0,6,wait,0
5,79,33.8317,-117.4437,47,0,0,0,wait,0
5,182,33.9944,-117.4619,16,37,8,6,move,0
5,3,33.6279,-116.9642,60,24,10,1,stay,0
5,405,34.2079,-117.6234,0,0,6,0,move,0
5,114,33.8714,-117.5571,59,0,0,0,wait,0
5,145,34.2109,-117.435,22,82,8,6,move,0
5,561,34.0785,-117.7264,22,0,0,0,wait,0
5,176,34.1971,-117.6076,54,90,5,6,move,0
5,131,34.0626,-117.4303,73,36,2,0,stay,0
5,562,33.9876,-117.6539,69,0,0,6,wait,0
5,112,33.8364,-117.6293,47,68,2,6,move,0
5,366,34.0488,-117.6041,25,26,6,5,move,0
5,314,34.1672,-117.6516,22,0,0,0,wait,0
5,547,34.0514,-117.2631,52,53,10,8,move,0
5,66,33.7569,-117.6022,23,0,2,0,move,0
5,138,34.2122,-117.4053,8,0,0,0,wait,0
5,214,34.0545,-117.653,21,8,6,0,stay,0
5,65,33.7707,-117.5083,9,16,8,2,move,0
5,546,34.0517,-117.397,34,22,0,6,move,0
5,172,34.0424,-117.5666,63,0,0,0,wait,0
5,316,34.1743,-117.5852,64,0,0,6,wait,0
5,470,34.4813,-117.346,66,69,0,6,wait,0
5,447,34.4981,-117.1766,70,68,7,0,stay,0
5,8,33.68,-116.9031,48,35,10,1,stay,0
5,90,33.9393,-117.5699,5,67,4,6,move,0
5,526,33.9273,-117.3922,76,26,9,0,stay,0
5,88,33.8871,-117.5314,13,0,0,0,wait,0
5,153,34.1811,-117.5054,3,0,0,0,wait,0
5,340,34.207,-117.5139,80,0,6,0,move,0
5,218,34.1733,-117.57,26,19,5,6,stay,0
5,475,34.5437,-117.3265,65,24,7,8,stay,0
5,540,34.1512,-117.326,82,56,9,0,stay,0
5,230,34.1043,-117.7076,9,0,0,6,wait,0
5,33,33.7858,-116.9876,24,82,1,10,move,0
5,514,34.0416,-117.4171,82,79,8,0,stay,0
5,509,34.0619,-117.2247,52,0,0,0,wait,0
5,92,33.8848,-117.6765,60,0,4,0,move,0
5,292,34.0366,-117.6194,73,0,6,0,move,0
5,347,34.0943,-117.6272,70,0,0,6,wait,0
5,73,33.8163,-117.4498,43,10,0,8,move,0
5,46,33.8567,-116.9604,2,71,1,10,move,0
5,98,33.7945,-117.6349,14,96,2,6,move,0
5,467,34.636,-117.3151,72,24,7,0,stay,0
5,186,34.2206,-117.3879,19,87,0,6,wait,0
5,224,33.9505,-117.6744,91,35,4,0,stay,0
5,193,34.1497,-117.4921,56,0,0,0,wait,0
5,264,34.1574,-117.7172,76,89,0,6,wait,0
5,170,34.2295,-117.4214,36,0,0,0,wait,0
5,91,33.8847,-117.453,30,0,8,0,move,0
5,248,34.1193,-117.6831,19,21,4,6,move,0
5,481,34.4795,-117.307,57,69,8,7,move,0
5,548,33.9825,-117.19,66,37,10,8,stay,0
5,259,34.0146,-117.7462,2,0,4,0,move,0
5,89,33.9678,-117.5556,71,0,6,0,move,0
5,185,34.0921,-117.4842,83,0,0,0,wait,0
5,432,34.5703,-117.1944,16,83,0,0,wait,0
5,500,33.9485,-117.2936,9,7,10,8,stay,0
5,650,34.1196,-117.1274,17,0,8,0,move,0
5,587,34.0352,-117.7124,75,69,10,0,stay,0
5,28,33.6785,-117.0615,79,74,10,0,stay,0
5,56,33.6365,-116.9792,70,53,1,10,stay,0
5,589,34.089,-117.5747,44,0,0,0,wait,0
5,491,34.0316,-117.4232,52,0,8,0,move,0
5,26,33.8489,-117.015,16,56,8,10,move,0
5,584,34.1816,-117.7664,0,8,4,6,move,0
5,124,33.9763,-117.6259,51,0,6,0,move,0
5,433,34.5419,-117.3772,4,15,7,3,move,0
5,62,33.9787,-117.4881,17,3,8,6,stay,0
5,642,34.1111,-117.0155,29,0,10,0,move,0
5,496,34.1229,-117.3411,61,74,6,8,move,0
5,102,33.7316,-117.4724,90,14,8,2,stay,0
5,301,34.2143,-117.6285,83,0,6,0,move,0
5,128,33.9293,-117.535,66,0,0,0,wait,0
5,490,34.0406,-117.2631,92,47,10,8,stay,0
5,298,34.1017,-117.5228,4,0,0,6,wait,0
5,461,34.5207,-117.3932,45,5,7,6,stay,0
5,413,34.4989,-117.2056,75,69,7,0,stay,0
6,295,34.1057,-117.5614,22,0,0,6,wait,0
6,338,34.0553,-117.5462,95,29,0,6,move,0
6,387,34.0344,-117.5751,15,0,0,0,wait,0
6,479,34.5433,-117.2807,37,97,0,0,wait,0
6,200,34.0908,-117.6164,56,0,0,6,wait,0
6,416,34.476,-117.2667,79,0,8,0,move,0
6,444,34.449,-117.1756,37,58,8,7,move,0
6,37,33.7365,-116.9602,65,47,10,1,stay,0
6,312,34.0627,-117.422,35,9,8,6,stay,0
6,190,34.0082,-117.3643,18,94,6,8,move,0
6,84,33.9207,-117.4904,8,11,0,6,wait,0
6,60,33.8169,-117.0748,37,98,0,8,wait,0
6,262,34.0994,-117.6311,82,0,0,0,wait,0
6,627,33.9895,-116.9747,19,3,8,0,stay,0
6,22,33.7423,-117.0272,27,41,1,10,move,0
6,16,33.7197,-117.1116,0,44,0,8,wait,0
6,433,34.5419,-117.3772,4,86,3,7,move,0
6,403,34.0527,-117.4554,95,42,7,0,stay,0
6,193,34.1497,-117.4921,56,0,6,0,move,0
6,50,33.7309,-116.9557,31,21,10,1,stay,0
6,233,33.9793,-117.6797,88,69,4,0,stay,0
6,175,34.0872,-117.4573,42,0,0,6,wait,0
6,422,34.4762,-117.2916,87,68,7,0,stay,0
6,24,33.7637,-116.99,30,4,10,1,stay,0
6,356,34.1925,-117.5446,97,0,0,0,wait,0
6,213,34.0596,-117.551,2,57,6,5,move,0
6,662,34.0843,-117.0821,11,1,10,8,stay,0
6,270,34.1689,-117.449,45,43,0,8,move,0
6,482,34.6292,-117.3643,15,81,0,0,wait,0
6,306,34.2059,-117.624,44,43,5,6,stay,0
6,48,33.8646,-116.9567,49,54,10,1,move,0
6,38,33.7019,-117.1163,23,19,8,10,stay,0
6,637,33.9612,-117.0152,73,58,10,8,stay,0
6,274,34.099,-117.506,72,35,3,6,stay,0
6,46,33.8567,-116.9604,2,70,10,1,move,0
6,41,33.7404,-116.8723,92,30,1,0,stay,0
6,352,34.1453,-117.4632,58,20,3,6,stay,0
6,315,34.2065,-117.6657,88,19,6,0,stay,0
6,91,33.8847,-117.453,30,37,0,6,wait,0
6,308,34.1698,-117.498,58,0,6,0,move,0
6,554,34.1457,-117.2702,63,44,10,8,stay,0
6,332,33.9981,-117.4556,21,0,8,0,move,0
6,622,34.0669,-117.6822,64,22,4,6,stay,0
6,426,34.4597,-117.2142,56,20,7,0,stay,0
6,230,34.1043,-117.7076,9,0,6,0,move,0
6,31,33.7908,-117.0862,72,31,0,8,move,0
6,643,33.9664,-117.1114,63,76,0,8,wait,0
6,267,34.0193,-117.5492,59,13,5,6,stay,0
6,334,34.1449,-117.4522,13,98,6,8,move,0
6,254,33.9854,-117.74,27,0,6,0,move,0
6,385,34.2049,-117.519,56,55,6,0,stay,0
6,489,34.1342,-117.3495,55,0,8,0,move,0
6,546,34.0517,-117.397,34,0,0,0,wait,0
6,26,33.8489,-117.015,16,76,10,8,move,0
6,228,34.1775,-117.6761,84,0,0,0,wait,0
6,158,34.2087,-117.4734,89,50,3,0,stay,0
6,18,33.8306,-116.8959,21,62,1,10,move,0
6,423,34.4794,-117.2321,22,29,7,8,move,0
6,539,34.0313,-117.2988,46,77,0,6,wait,0
6,265,33.9888,-117.6038,65,0,6,0,move,0
6,72,33.8056,-117.5736,64,58,6,2,stay,0
6,524,33.9411,-117.2216,62,84,10,8,move,0
6,6,33.677,-116.937,26,12,1,10,stay,0
6,370,33.9938,-117.4496,74,0,0,0,wait,0
6,650,34.1196,-117.1274,17,50,10,8,move,0
6,598,34.0729,-117.7025,81,93,4,6,move,0
6,131,34.0626,-117.4303,73,60,2,0,stay,0
6,531,34.0782,-117.234,74,0,8,0,move,0
6,496,34.1229,-117.3411,61,70,8,6,move,0
6,506,34.0235,-117.2991,86,17,8,0,stay,0
6,415,34.5695,-117.216,58,12,7,0,stay,0
6,257,34.1555,-117.5973,64,45,6,4,stay,0
6,448,34.4314,-117.2061,15,67,7,8,move,0
6,25,33.7574,-116.9547,72,68,1,10,stay,0
6,261,34.1802,-117.6932,61,0,0,6,wait,0
6,277,34.0752,-117.4636,89,15,5,0,stay,0
6,216,34.1038,-117.5538,38,0,0,6,wait,0
6,69,33.86,-117.5882,49,28,2,1,stay,0
6,179,34.1331,-117.5725,58,0,0,0,wait,0
6,475,34.5437,-117.3265,65,22,7,8,stay,0
6,431,34.6144,-117.2264,74,0,7,0,move,0
6,438,34.5888,-117.1527,65,53,7,0,stay,0
6,515,34.1405,-117.2803,5,70,0,6,wait,0
6,269,34.158,-117.7285,88,86,4,0,stay,0
6,155,34.0288,-117.6125,42,3,5,6,stay,0
6,557,33.9458,-117.1969,16,72,10,8,move,0
6,123,33.7953,-117.5011,57,60,8,2,move,0
6,525,34.0519,-117.2669,51,0,10,0,move,0
6,115,33.95,-117.4568,43,0,8,0,move,0
6,351,34.1403,-117.5138,89,0,0,0,wait,0
6,420,34.6058,-117.2045,4,56,0,0,wait,0
6,435,34.5928,-117.2639,55,0,7,0,move,0
6,56,33.6365,-116.9792,70,80,10,1,move,0
6,606,34.032,-117.6627,64,0,0,0,wait,0
6,569,34.1472,-117.7309,17,0,6,0,move,0
6,79,33.8317,-117.4437,47,0,8,0,move,0
6,638,33.9408,-117.0021,41,71,8,10,move,0
6,565,34.0662,-117.6174,48,0,0,6,wait,0
6,342,34.1409,-117.421,64,38,8,0,stay,0
6,354,34.0186,-117.4643,52,0,0,0,wait,0
6,66,33.7569,-117.6022,23,92,0,6,wait,0
6,396,34.2314,-117.4252,3,53,0,6,wait,0
6,374,34.1754,-117.452,97,0,0,6,wait,0
6,413,34.4989,-117.2056,75,92,8,7,move,0
6,647,34.0783,-117.0335,99,8,10,0,stay,0
6,21,33.8529,-116.9461,40,27,1,10,stay,0
6,648,34.1224,-117.1138,88,71,8,10,stay,0
6,86,33.7917,-117.5184,64,0,0,0,wait,0
6,47,33.8474,-116.9611,12,39,1,10,move,0
6,548,33.9825,-117.19,66,33,10,8,stay,0
6,260,33.9558,-117.7245,26,20,4,0,stay,0
6,542,34.0278,-117.3588,97,25,8,0,stay,0
6,49,33.679,-117.046,30,92,10,1,move,0
6,221,34.1372,-117.6411,43,0,0,0,wait,0
6,300,34.1294,-117.4499,100,90,5,0,stay,0
6,599,34.0699,-117.6776,85,0,0,6,wait,0
6,464,34.5085,-117.2569,85,52,7,0,stay,0
6,298,34.1017,-117.5228,4,0,0,0,wait,0
6,508,34.0485,-117.2082,36,0,0,0,wait,0
6,375,34.0137,-117.497,57,0,0,0,wait,0
6,285,34.0885,-117.5451,51,97,0,6,wait,0
6,537,34.1284,-117.2113,2,3,8,10,move,0
6,292,34.0366,-117.6194,73,68,0,6,move,0
6,36,33.7202,-117.1004,61,59,10,8,stay,0
6,51,33.7704,-117.0728,22,40,8,10,move,0
6,19,33.8214,-116.8761,27,75,1,10,move,0
6,394,34.0273,-117.4769,72,0,0,6,wait,0
6,562,33.9876,-117.6539,69,0,0,0,wait,0
6,94,33.8618,-117.6066,42,75,0,6,wait,0
6,589,34.089,-117.5747,44,0,0,6,wait,0
6,463,34.5202,-117.279,33,80,3,7,move,0
6,111,33.8876,-117.6224,79,0,0,0,wait,0
6,450,34.4858,-117.3846,31,0,0,0,wait,0
6,14,33.6406,-117.0537,46,40,1,0,stay,0
6,5,33.7985,-116.8695,91,50,1,0,stay,0
6,189,34.0746,-117.5469,72,0,0,0,wait,0
6,501,33.979,-117.3076,51,0,0,0,wait,0
6,4,33.6657,-116.9822,66,43,10,1,stay,0
6,474,34.64,-117.1963,39,37,7,0,stay,0
6,145,34.2109,-117.435,22,51,0,6,wait,0
6,127,33.8377,-117.6579,78,85,2,4,move,0
6,241,34.0612,-117.667,22,14,4,6,stay,0
6,57,33.8446,-116.945,30,19,10,1,stay,0
6,355,34.1595,-117.4673,9,0,0,6,wait,0
6,240,34.0192,-117.7724,100,19,4,0,stay,0
6,551,34.0938,-117.3644,28,27,6,0,stay,0
6,89,33.9678,-117.5556,71,66,0,6,move,0
6,536,34.1022,-117.3121,36,72,8,6,move,0
6,497,34.1088,-117.4008,41,0,0,0,wait,0
6,11,33.63,-116.9826,93,27,1,0,stay,0
6,266,33.9506,-117.6575,59,0,6,0,move,0
6,194,34.2122,-117.543,24,0,6,0,move,0
6,406,34.031,-117.4334,46,89,0,6,wait,0
6,516,33.9999,-117.225,58,24,10,0,stay,0
6,487,34.02,-117.4353,2,37,0,6,wait,0
6,153,34.1811,-117.5054,3,0,0,6,wait,0
6,596,34.0042,-117.8107,9,0,4,0,move,0
6,186,34.2206,-117.3879,19,0,6,0,move,0
6,430,34.428,-117.3816,39,0,7,0,move,0
6,125,33.7645,-117.5683,75,96,0,6,wait,0
6,76,33.7587,-117.4637,33,60,8,2,move,0
6,32,33.6865,-116.9174,52,67,10,1,move,0
6,117,33.8523,-117.4657,80,11,2,0,stay,0
6,251,34.1695,-117.534,66,0,6,0,move,0
6,366,34.0488,-117.6041,25,26,5,6,move,0
6,610,34.0865,-117.7933,82,74,10,0,stay,0
6,530,34.1534,-117.3157,90,6,9,0,stay,0
6,418,34.5737,-117.2298,42,71,0,0,wait,0
6,659,33.9554,-117.1504,100,33,10,0,stay,0
6,411,33.9883,-117.4567,18,0,8,0,move,0
6,307,34.1539,-117.484,39,0,6,0,move,0
6,633,33.9473,-117.0526,77,99,10,8,move,0
6,82,33.8203,-117.4782,82,91,8,2,move,0
6,256,34.063,-117.7038,32,0,4,0,move,0
6,653,34.0423,-117.179,80,66,10,0,stay,0
6,81,33.9054,-117.6154,37,0,0,6,wait,0
6,604,34.1322,-117.6839,55,0,6,0,move,0
6,208,34.0827,-117.5973,74,0,0,6,wait,0
6,346,34.0798,-117.4828,57,33,6,3,stay,0
6,402,34.22,-117.6194,46,46,0,6,move,0
6,429,34.5311,-117.1999,14,39,0,0,wait,0
6,100,33.7384,-117.6646,28,50,2,4,move,0
6,574,34.0338,-117.6538,83,0,0,0,wait,0
6,252,34.0474,-117.5422,83,0,0,0,wait,0
6,34,33.6522,-116.9155,45,0,10,0,move,0
6,112,33.8364,-117.6293,47,53,0,6,wait,0
6,419,34.5602,-117.253,82,69,7,0,stay,0
6,579,34.0398,-117.7023,100,24,9,0,stay,0
6,613,33.9601,-117.8036,82,65,4,10,stay,0
6,447,34.4981,-117.1766,70,11,7,0,stay,0
6,2,33.6436,-117.0367,27,90,10,1,move,0
6,63,33.9444,-117.6894,44,82,0,6,wait,0
6,473,34.6586,-117.2252,99,18,8,0,stay,0
6,584,34.1816,-117.7664,0,47,0,6,wait,0
6,121,33.8519,-117.5197,48,0,0,0,wait,0
6,634,34.0429,-117,73,85,8,10,move,0
6,619,34.1172,-117.7404,70,0,6,0,move,0
6,29,33.73,-116.9614,100,49,1,0,stay,0
6,45,33.669,-116.8689,82,26,1,10,stay,0
6,523,33.9715,-117.3781,64,0,0,0,wait,0
6,229,33.9421,-117.6401,48,98,4,6,move,0
6,361,34.1193,-117.6424,44,79,5,6,move,0
6,363,34.0075,-117.4774,10,0,6,0,move,0
6,139,34.0126,-117.6105,28,63,5,6,move,0
6,491,34.0316,-117.4232,52,9,0,8,move,0
6,135,34.028,-117.5359,50,45,5,6,stay,0
6,636,33.9939,-117.045,2,79,10,8,move,0
6,395,34.0433,-117.5111,82,0,0,6,wait,0
6,236,34.1623,-117.7108,79,0,0,0,wait,0
6,408,33.9962,-117.4786,44,0,0,6,wait,0
6,140,34.2299,-117.56,71,62,5,6,stay,0
6,654,34.1088,-116.9939,49,85,8,10,move,0
6,510,33.9283,-117.4366,83,89,0,6,wait,0
6,223,33.9714,-117.6306,60,0,6,0,move,0
6,441,34.5081,-117.1581,53,94,0,0,wait,0
6,389,34.0241,-117.4208,92,0,0,0,wait,0
6,564,34.0576,-117.614,36,0,0,0,wait,0
6,316,34.1743,-117.5852,64,0,0,0,wait,0
6,655,34.0482,-117.1048,38,70,8,10,move,0
6,330,33.9945,-117.6333,36,0,0,0,wait,0
6,635,34.1175,-117.0117,46,62,0,8,wait,0
6,577,34.0247,-117.6522,39,0,0,6,wait,0
6,116,33.7621,-117.6005,93,0,0,0,wait,0
6,203,33.9415,-117.5445,93,70,3,0,stay,0
6,235,34.042,-117.6509,27,0,0,6,wait,0
6,17,33.6785,-116.8776,48,0,10,1,stay,0
6,462,34.5025,-117.363,4,13,6,7,move,0
6,75,33.9383,-117.5611,34,0,0,6,wait,0
6,592,34.0924,-117.6392,51,18,5,6,stay,0
6,347,34.0943,-117.6272,70,0,0,0,wait,0
6,302,34.1233,-117.4628,83,0,0,6,wait,0
6,309,34.072,-117.64,62,16,0,6,move,0
6,507,34.0065,-117.3783,45,0,6,0,move,0
6,484,34.514,-117.2629,95,39,7,0,stay,0
6,249,34.0122,-117.7292,65,12,0,6,move,0
6,490,34.0406,-117.2631,92,13,10,8,stay,0
6,601,34.0894,-117.674,51,0,0,0,wait,0
6,8,33.68,-116.9031,48,24,10,1,stay,0
6,381,33.994,-117.453,74,15,8,0,stay,0
6,246,34.0147,-117.5441,0,68,5,6,move,0
6,243,34.0901,-117.6662,22,54,0,6,wait,0
6,566,34.1119,-117.7024,48,0,0,0,wait,0
6,553,34.0979,-117.213,87,85,0,8,move,0
6,432,34.5703,-117.1944,16,0,7,0,move,0
6,204,33.9596,-117.7356,90,25,3,0,stay,0
6,339,34.1626,-117.5665,71,32,0,6,move,0
6,311,34.1223,-117.5128,68,0,0,0,wait,0
6,87,33.9253,-117.6694,3,21,4,6,move,0
6,397,34.0374,-117.4827,66,0,0,0,wait,0
6,522,34.1355,-117.2274,62,42,10,8,stay,0
6,593,34.0785,-117.7177,15,4,0,6,move,0
6,248,34.1193,-117.6831,19,84,0,6,wait,0
6,264,34.1574,-117.7172,76,0,6,0,move,0
6,357,34.1094,-117.4427,21,52,0,6,wait,0
6,71,33.9098,-117.6374,35,35,4,6,stay,0
6,409,34.1705,-117.5545,10,97,5,6,move,0
6,538,34.1507,-117.2145,37,6,10,8,stay,0
6,618,34.0779,-117.5797,60,0,0,0,wait,0
6,43,33.7261,-117.0266,34,52,10,1,move,0
6,44,33.6399,-116.8877,84,90,10,1,move,0
6,341,34.0143,-117.4333,67,67,0,8,move,0
6,607,34.1854,-117.7377,21,29,4,6,move,0
6,303,34.1226,-117.493,8,0,0,6,wait,0
6,296,34.0448,-117.5663,77,18,5,0,stay,0
6,192,34.0788,-117.4906,74,10,3,0,stay,0
6,176,34.1971,-117.6076,54,41,5,6,stay,0
6,166,34.0628,-117.5103,42,0,0,6,wait,0
6,282,34.2033,-117.6,12,0,0,6,wait,0
6,164,34.2035,-117.4905,99,26,3,0,stay,0
6,132,34.1893,-117.4066,1,41,8,6,move,0
6,570,34.0902,-117.5898,57,0,0,6,wait,0
6,621,34.1118,-117.6138,100,75,10,0,stay,0
6,343,34.1242,-117.4964,27,93,6,3,move,0
6,250,33.9772,-117.5316,93,14,0,6,move,0
